text,label
"dobrý den , objednala jsem si voucher na bylinné balzámy a nemohu je na eshopu objednat , jelikož mi to hlásí nesprávný kód. kde je problém?",1
joo přesně tenhle : d : d,2
"pavle , myslím že na džus bude doplatek stejně. ale 5kč nikoho nezabije , prostě se to tolik nečepuje",1
tu ti určitě někdo dáá ! : d,1
o jakou zavadu se jedna? proc nemate info ani na hlavni strance webu? to je pristup . <repeat> : -(,0
kofolovou kolekci na stromeček?,1
"dobrý den , prosím vás , kde najdu v internetové samoobsluze jestli mám nárok na odměnu po dvou letech? vím , že to tam dříve bývalo . <repeat>",1
ahaaaa . ja jen že jsem na to nikde neviděl reklamu : d : d : d,1
taky by se mi to hodilo pro ségru k vánocům : -),2
jojojoj toasty bacon mnááám =)))),2
tu jsme měli doma. je vynikající,2
"to je škoda , tak až bude příští soutěž , tak mi dejte prosim vědět , děkuju : -)",1
"aktivovala jsem si tenhle akční roaming , ale nikde se nemůžu dopátrat , kolik stojí mms? jen , že sms stojí 3 , 90? je to stejný? nebo jak?",1
"vanilková kofola naprosto bezkonkurenční . <repeat> sice trvalo , než jsem ji sehnala , ale stálo to za to . <repeat> : ))",2
"kia , kery , rarášek , zuri , je krásný roztomili : -) : -* velká gratulace : -)",2
"všude musí být nějaké , ale sakra . <repeat> : (",0
u mě to samé . <repeat>,1
to jsme dva,1
jednoznacny like,2
"diky za informaci . <repeat> dival jsem se na podminky teto ceny a uvazek je tam na 12 mesicu , coz se jeste da . <repeat> ; -)",2
"sníh na stromě , a vypadá ako medvěd ! <repeat> : )) nádhera",2
"ostrava - interspar ode dneška : ) za 3 300g čokolády nebo 5x balení sušenek nebo 3x dezertů (crispelo , bomboniéry)",1
"nemůže , protože nemá jak",1
kdyby ten půlitr byl pravej a plnej kofči . <repeat>,1
". <repeat> mokro , bílo a teplota nula . <repeat> a zataženo s inverzí . <repeat>",1
ja se jen tak zeptam a na co sou ty konvicky vedle tech carovych kodu na obalech ja totiz strihala jen ty konvicky : -d,1
"tohle kdyby se povedlo , tak to nejspíš překoná všechny dosavadní úspěšné odchovy na ptácích. a že jich už bylo!",2
"super fotka , zachytil jste skvely okamzik.",2
my sme kofolníci : d : d,1
": -d super tak ritter sport mléčná , nebo bílá s kokosem ty jsou mňamozní : -)",2
slevomat mne baví ! <repeat>,2
"jsem z oboru , nakupuji a prodávám hotely každý den , a super cena to teda není . <repeat>",0
celé o2 je trapné. nikdy se jim k ničemu neupisovat,0
praha -černý most : -),1
ale podvodniku je tu dost ti co nahralí přes 60 000 jsou podvodnici,0
"miky nejvíc bolí , když musíš přemyšlet , aspoň mi blondýny to známe moc dobře.",1
škoda že se to jmenuje cbo a ne ocb by si pamatovalo víc lidí protože by si to potom všichni určitě dali : ) pak roste chuť : )),0
"zdravím lidi , taky máte výpadek signálu? jižní čechy , prachatice!",1
řek bych že u za 10.000 nikdo nepustí když to auto má mnohem větší cenu . <repeat>,1
"měl jsem stejnou zkušenost , na chlupn no a přišla změna , poslal jsem vodafone do prdele . <repeat>",0
"miluju miluju miluju miluju - tak a teď jak někoho okouzlit tak , aby mi ho daroval? : -d",2
jéééééééé ja chci taky takoví hrníček . <repeat>,2
"u nás taky , a přinesl mi vanilkovou kofolu! =) je luxusní! =) díky za ni!",2
dekuji budu tedy nadále čekat,1
"to p.z.davídek : jste na omyly , ta pozadí jsou reálná. u všech čtyřech fotografií",1
"proč nemůžete napsat v kolik přišel? 11 : 59 beztak , že? od té doby jste posbírali 1000 adres pro spamování a jste spokojeni.",0
stejně super!,2
ok . <repeat> : d hééééj . <repeat> prodala jsem slevu slevomatu . <repeat> : d to je cool . <repeat> : d,2
"dnes mi má dojít zásilka , čekám na kurýra a stále nic . <repeat> nevíte do kolika hodin jezdí? děkuji t.",1
úžasné kousky!,2
"jedná se o verzi s reklamou , nebo bez?",1
"osatky jsem trefila vsechny krome te druhe , ale myslim ze pro pripadnou vyhru je jedno do ktere to padne . <repeat>",1
"pančku , do 30.6. tu bude pěkné fotoalbum : )))",1
"dobře , zkusím , díky za rychlou odpověď.",2
celkem hnusná . <repeat>,0
nejhorší vtiravý zlodějský operátor v zemi ! <repeat>,0
big tasty bacon bez rajčat je nejlepší : d topp,2
takže jsme se nic nedozvěděli,0
"jasně , že vyskoká u miskovic kutná hora : ) hned kousíček je zřícenina kláštera belveder : )",1
v kauflandu se už prodávají mikuláši : d,1
my s kámošema chodíme cca 3krát do týdne do naší oblíbené putiky na náš oblíbený nápoj (kofola jedéééééé),2
"no a kdy něco otevřete v české lípě. už se o tom dost dlouho mluví , ale zatím se nic neděje.",1
"vzpomínám si , jak tenhle hadilov chtěl ulovit v zoo jezevčíka , který si chtěl hrát , jeeště ža tam bylo to sklo . <repeat>",1
swiss king je určitě nejlepší . <repeat> : d,2
". <repeat> byla jsem ve čtvrtek , nádherně jsem si to užila : -)",2
"taky bych už měla ráda nakoupeno , ale nevim co kupovat . <repeat> : -/",0
moc děkuji za odpověď. také přeji krasný den.,2
taky bych rada . <repeat> <heart_suit>,2
"nn , jak to znám tak nedostane nic , leda , že by udělali vyjímku. ani v německu ti nikdo přísady navíc do burgeru nedá.",1
"ja mam taky cepku , akorat je velika , jsem si predstavovala trochu mensi : )",1
děti by tak v ranným věku mobily mít ani neměli!,0
u nás máš jednoznačně palec hore : ) za poličku aj za voňavost : p,2
"vzala bych si , ale nevím , zda slovenské body jdou do čech.",1
dík. ale uz jsem byl v kfc. škoda.,1
dala jsem hlas : -),1
snad někdo odpoví.,1
voip by vám se současným fup internetu vydržel tak na 5 minut hovoru . <repeat>,0
prý se mu tu nelíbí. : d,1
givenchy amarige v testru a co nejlevněji : -),1
"neboj se a jen mě pohlaď , povozím tě jestli chceš . <repeat>",1
to jsem zvědavý na správnou odpověď : -d,1
"uz to vidim , jak se od tud hnu , tak to vypukne : -) a ja to prosvihnu",1
"no to by byla. : d už odpočívá docela dlouho , mohl by nám zase na minutu ukázat hlavičku. : d",1
od kdy? na webu o tom není ani zmínka . <repeat>,1
"dobrý den , jak mi bude účtován pětiminutový hovor do sítě tm , který zahájím v 6 : 59?",1
bodla by : )),2
"""nedělej druhým to , co nechceš , aby druzí dělali tobě"" na to pozor , danieli. : -)",1
"to jsem ale fešák , co? obdivujte mě ! <repeat> -)))) moc hezké . <repeat>",2
"malo kdy , fotak je fotak",1
"prosím jestli někomu zbyly body , neuznali vše tak ať je aspoň batoh děkuji č. 1273507959",1
ty šaty jsou nádhernééééé : o)),2
"nokia , co udělali symbian tak jsou to nejhorší telefony na trhu",0
"hm dneska se do obchodu nedostanu , ale píšu si kofolu na zítřejší nákupní seznam : ) je jí všude dost? ; -)",1
"já taky pořád čekám , kdy už si to štěstí sedne na vola : ))))",1
"moc se nám líbí , v dnešním světě plného násilí , je to příjemné odreagování.",2
"přeju hlavně hooodně spokojených ""požíračů"" čokolády jako jsem třeba já . <repeat> všechno nejlepší ! <repeat>",2
"za tuto cenu fotky prostě nemůžou být jednoduše kvalitní , ruce pryč od toho! : (",0
tak to nějak rozchodil : -),1
sladká . <repeat> ve skutečnosti je ještě hezčí : -),2
"mělo být se má ve stuttgartu dobře , i když vlastní máma tam není",1
a odpovídá tu vůbec někdo? : -p,1
"krásnej pejsek , moc moc moc",2
"kdy taky dostaneme neomezené volání do všech sítí a neomezené sms za 750kč , tak jak to nabízí tm na slovensku ! <repeat> : -/",0
ty jejich zlodějské služby a přístup k zákazníků hodný hyen si opravdu nezasliuží takhle dobrou reklamu.,0
"ano , nauč se psát a pak komentuj . <repeat> vážně , to je na úrovni tohle to : d",0
"já ji nemůžu popřát nic víc , co už bylo napsáno výše - hlavně hodně mléka : -)",1
utekla mi foto kniha nevíte kde bych jí mohla najít pokud ještě sleva travá děkuji : -),1
"děkuji za milý komentář a upřesnění věku ""oranžů"".",2
"těch aplikací je tolik , že by jste měli vybrat jen ty nejužívanější. na to ""moje o2"" se rád juknu . <repeat>",1
ja mněl 52 000,1
možná by příště mohlo být méně kusů na osobu . <repeat>,1
". <repeat> kofola-když ji miluješ , není co řešit ; d",2
"o2 cz : měla bych dotaz , jaký je maximální počet bodů , kterého se dá dosáhnout? : ) děkuju",1
a budou venku i v neděly?=o],1
huráá a blahopřeji . <repeat>,2
protože píšeš málo . <repeat> jinak to chodí až po větším množství : o),1
super a co třeba do státu : -))) děkuji : -))),2
doufám že si vydrák dal aspoň dobrý maďarský guláš.,1
"jestli jde jen o běhání , tak by mě zajímalo co mají říkat ti , co pracují , studují nebo prostě bydlí daleko.",1
"tak to by chtělo pořádnou""vopici"" : -))))vše nej.nej.nej.ty zvířátko nádherný ! <repeat>",2
to je skvělá reklama moc se my líbí,2
34táců ? <repeat> how ? to neni možný já se vším vylepšení dám 8800 max,1
lidi potřebuju změnit kontaktní e-mail v profilu,1
kurňa onehdá jsem tam jezdil často a jěště to nebylo : /,0
ted jsem tu simku z toho modemu dal do mobilu a napsalo to : chyba registrace sim karty . <repeat> to je normalní ? : ),1
děkuji petře za odpověď. ukončení platnosti programové nabídky respektuji a zkusím restartovat co se dá : -) hezký večer.,1
"škoda jen , že z týhle boudy je to ke kabince pěkně daleko pěšky : (",0
ale jedna už má být vypitá : d,1
"vypadají fakt zamilovaně.držím palce , aby jim to vyšlo ! <repeat>",2
"v usa maj hlavně všechno o hodně , hodně moc mastnější",0
"a co zavést i v čr něco pro vegetariány , veggieburgery atd . <repeat>",1
dostala jsem ho na vánoce od bráchy : ),2
stále mrtvo . <repeat>,0
proc pracujete pro zlodeje? nemate strach zr se zacnete chovat jako vas zamestnavatel?,0
asi pujdu mlsat až budu v praze . <repeat>,1
"zajímalo by mě , kdy budou dostupné jiné modely iphonu 5 , než 16gb ?",1
tak co teda kdy už to pojede ? <repeat>,1
vše nejlepší a hodně dalších sladkých let ti přeji,2
no tak to potřebuju . <repeat> : ) mnaam . <repeat>,2
"to jste za ten rok , co u vás už nejsem ještě neopravili?",0
přijdou i nový reklamy? : ),1
"dobrý den , e-mail mi přišel asi před dvěma dny , ale omylem jsem ho smazala dřív , než přečtla , je možný zaslat mi email znovu? : -)",1
"omlouvám se , ale už dlouho jsem nic tak trapnýho neviděl : -d",0
souhlasím . <repeat>,1
značka ig elit fakt nemá chybu : d,2
nějakou hezkou slečnu : -),1
krásná rodinka : ),2
"no kdyby jste to povlečení opravdu moc chtěli , tak se dá koupit na německé milce : )",1
protože praha je z*urveně velká pro 1 runnera,0
ted nejlepší zadar . <repeat> : ),1
hned bych je brala,2
"jednoznačně tahle polička , shodly jsme se u tří vůní ( cacharel , diesel , guess) : -) dobrý vkus : -p",2
fakt jo? já o něm stále přemýšlím . <repeat> je dobrej nebo by jsi si koupil jinej?,1
"teď mě napadá , že možná myslíte toho ranního , co už je dávno venku. v tom případě beru zpět.",1
"hledala jsem na zoo bratislava , ale tam není vůbec nic : -((",0
"diky za tip na bily model , bohuzel 16gb jsem mohl koupit uz pred tydnen u konkurence. budu holt cekat dal na 32gb ; -)",1
"tak jsem vám napsala. doufám , že bude vše ještě dnes vyřešeno ! <repeat>",0
"zlatá plaketa i bez vodafonu . <repeat> a co zákazníkům , co krev darují ušít nějaký spešl tarif ? jenže to už by vás stálo peníze . <repeat>",0
"přijde mi to šíleně drahé centrum. 20 vstupů za 5.000 , -?",0
"je nádherná a má šanci se dostat do volné přírody , kam patří : ) skvělé ! <repeat>",2
jejda ne frýdek-místek je jedno město,1
"ty voe , to je píčovina : d",0
tu bych chtěla mít doma je moc hezká a dívat se na ni je sranda když loví rybičky : d my máme kočku amálku a ta teda miluje vodu jakbysmet : d,2
ještě tam je (cbo),1
kurňa už je to dva roky co sem ji měl na posled,1
až skončí soutěž o vstupenky na neslýchané festivaly . <repeat> dejte sem prosím vědět kde jsme měli hledat . <repeat> ráda se zasměji : )čao pěkný víkend,1
jdu stahovat . <repeat>,1
jasně pro vyvolené když někomu energie ubývá a někomu ne nemá vůbec smysl dál hrát hodně smutný,0
kouzelné . <repeat> : o)),2
kdyz uz mame pivni polevku . <repeat> hm?,1
jak u blbejch na dvorku no dobrá soutěž lidi sem nahnaly ale ceny jim zůstanou . <repeat> dobře to vymyslely : (,0
vánoční soutěž?,1
to jsou nejlepší anglický obchůdky : d já tam loni koupil voňavku beckham : d,2
"tak v ""potemnělém multisále kina"" : -d",1
jn mě taky nejde samooblsluha,1
jak to bude s nano sim kartou? dá se zmenšit na prodejně nebo si budu muset zažádat o novou?,1
výhodná cena? : dddddddddd,0
nemrzí. edge a jejich 384kb/s není internet a pokrytí populace hsdpa jen 55% je k ničemu. prakticky fungující jen ve velkých městech.,0
jednoznačně cheesecake : -),2
bude v buducnosti nejaka zberatelska sutaz?,1
"brala jsem je minule , teď znovu , mizí rychlostí blesku =) je nás doma 5 a pitný režim je důležitý",1
to je čenda jak vyšitej : -)),1
"to by mně nevadilo jen kdyby přišla , miluji čokoládu",1
jednou prosím a bez rajčete ! <repeat>,1
"ano , mě stačí jen oříznutí , vyměnit nepotřebuju.",1
táborsko by bylo nejlepší : ),1
pozdě : d . <repeat> byl jsem tam : d a někdo mi ho vyfouk : d,1
"@ jitka : třeba o ty peníze co si platí za službu , kterou nemůže využívat. to by šlo , ne? nemusí se hned jednat o ušlý zisk ! <repeat>",1
jasně no proč ne . <repeat> každopádně až donedávna sem byla s vodafonem spokojená . <repeat> ted už uvažuju že odejdu jinam,0
mohli by jste prodloužit snídani,1
"do tří týdnů? : -/ co se dá dělat , no. i tak děkuji : )",1
"škoda , že jsem to prošvihl . moja a tatu rostou jako z vody . do konce roku se na ně musím ještě podívat .",1
"dobře , že jste postavili ten mcdonalds v písku , chodím tam skoro každej den fakt : d",2
no a nebo se na to vyšlou lidé a přestanou s takovou soutěžit.,1
ne nový tarif se jmenuje neexistuješ- nedovoláš : ),0
zoo v praze je naším nejnavštěvovanějším místem již velmi dlouho a je úžasné sledovat její proměny.,2
"dobrý den jedná se o čísla 553 621 468 , 553 621 672 a další. naše zákaznické číslo je 90039296 , tam si můžete zjistit více.",1
"úžasná kosmetika , mám jí oskoušenou a všem vřele doporučuji.",2
"moderní pojetí , má to šmrnc . <repeat>",2
kolik stojí taková reklama ?,1
zrovna jsem tu milku s lentilkama dojedla : p : ),2
jare zach : je vidět že absolutně nemáte přehled.,0
všechno nej! : ) nejlepší byla milka extra kakao ! <repeat> mohli byste jí zase začít vyrábět ; -),2
"zdravím , mám dotaz , a to : kolik dní před vypršením smlouvy si tuto můžu prodloužit a nebo vzít telefon za dotovanou cenu.díky",1
to povlečení se dá kdyžtak koupit na stránkách německé milky . <repeat> alespon malá naděje pro tu dětskou radost : ),2
liberec doporučuji <url> - masáže a reiki terapie. mají nové prostory v nákupním městečku centra babylon. moc pěkné a příjemné.,1
hezky holky.),2
prosím vás o to povlečení už nemůžu soutěžit?,1
"slyšela jsem , že to trvá do konce letních prázdnim a že z nich vybírají a následně prodávajívzácné kovy . <repeat> : o)",1
pěkná vůně přidala jsem na svúj profil : -),2
"¨taky se zapojím ! : -) zrovna mám doma větší zásobu milek , tak je budu muset hnedka sníst , ať můžu vystříhat ty čárové kódy : -d",2
"mel sis strvat na svem a z prodejny neodejit , dokud prodavaci nezavolaji nekomu kompetentnimu ci na centralu . <repeat>",1
"snad se vám povede i příští série reklam , protože letošní motorkáři nemají konkurenci",2
"barbora je prostě jednička . <repeat> , velká gratulace : -)",2
ty reklamy jsou bomba jsem se chechtala.,2
lepší bude 20.11 2011,1
"pavle , je mi to jasné. ale irituje mne , že organizace dokáže vyjednat královské podmínky a fyzická osoba může bušit jako hluchý do vrat.",0
už není : (,0
"koupím skleničku s náramkem či samotné náramky , pište do zpráv , děkuji za vaše nabídky : ))",1
tak to tě odkážu za hranice naší vlasti kde to jiný nebude : d : d přid 15.11 a uvidíš co odemně dostaneš : -) myslim že tohle bude fičák : d,0
zasrany t mobile ! vetsi smejdy zlodejske neznam !,0
nechces si jit zbjehat buldozere,0
"dobrý den , je možné uzavřít smlouvu o adsl na dobu neurčitou?",1
supr . <repeat> no jak ho mohu odblokovat nemám momentalně možnost zavolat si z jineho telefonu . <repeat> =o(,0
já už mám nervy na ně ! <repeat>,0
nejsi jedinný . <repeat> xd,1
ja jsem taky dnes jak ty kočičky,1
tam zadny flash neni . <repeat> to je js,1
"reklama jak od pamely , tohle se vám nepovelo . <repeat> a ty ceny? uz aby prisel novy operator , budou padat ceny i vase draha kresla v kancelari . <repeat>",0
"dobrý den , budete nabízet telefony sony xperia v a t. děkuji",1
určitě malinové,1
"a nemůžete být konkrétnější , třeba v kolik hodin? děkuji",1
no o jsem četla tak dost lidí poctivě střádalo. : d : d,1
"chtěla jsem se zeptat , jestli se začne znovu pordávat marcipánová milka , v poslední době se nějak ztratila z prodeje . <repeat>",1
"čtyři roajály na gril prosím , z toho dva ceciky a dva parmadžááno : -",1
"jo jenže za to může agentura , která na to evidentně kašle",0
stále jsem ještě nedostal od nich vyjádřený.,0
hvězdičkovou kofolu!,1
"stejně to hned smazali , srabi : )",0
má každý obočí úplně jiný . <repeat> : ),0
chci se zeptat muze kupon byt vytisknuty i cernobile_ ? <repeat>,1
"ahoj tondo , jak už si mínil je to tarif : -)tudíž je to smlouva na rok : -)v tomto připadě : -)))",1
identifikační číslo : 1421822675 . <repeat> bojím se než stihnu poslat další kody tak už nic nebude : (,1
to vám ten krok trval tolik let ? proč je volání nejdražší u vodafon cz oproti zahraničním pobočkám jsem se nedozvěděl.,0
nejkrásnější reklama : d,2
tohle je tady pěkné počteníčko : -) spíš tu udělejte recenzi . <repeat> zajímá mě jestli se vám ta navigace líbí nebo ne.,1
v opravně : d,1
a hlavně s cenzurou za ty prachy neberte to : d,0
"happy birthday , milka . <repeat> tak to je nejlepší čokoláda na světě ! <repeat> ; )",2
prý je to chyba a už na tom pracují : ),1
"řekl bych , že ve všech světových jazycích se dá přeložit kofola jako kofola . <repeat>",1
jéé vy jste zlatááá ! : -) děkujíííí ; -),2
co to je hroch ? <repeat> trochu mu přerostly chlupy ne ? <repeat> : _dddddddd,1
"to je strašná vůně , teď tím voní sousedka v kanclu , to je děs , ještě v zimním období , to vůbec nechápu. blee",0
"1383452836 dcerka se spolužákem sbírali na čepky a připsali jim míň bodů , chybí jim 4 , když tak děkujem",1
já jsem doma řek rodičům že chci k narozeninám helijovník havajský,1
"slesne jsem se zaptala , proc se mi nepripsaly body , dnesni body z kola stesti uz se normalne pripsaly . <repeat>",0
na jakou rychlost se sníží?,1
"chci se zeptat , jaké nové pobočky budou letos otevřeny ? <repeat>",1
to nemá chybu . <repeat> : ),2
v soutěži je hodně podvodniku stejně stím nic neudělaji . <repeat>,0
"tak i druhý starší problém vyřešen. ještě jednou díky martine , takových lidí víc u t-mobilu : ).",2
no když to nestihnou do unora tak odchazim. protoze lhat je z jejich strany drzost,0
"chudinka opičáček : , (",0
červeny? ja mam taky jen zeleny a cerny . <repeat> vsude mi rekli že červena nee : /,0
"smutné je , že tato služba nepřímo pohřbila symbian . <repeat>",0
kdy budete pokrývat nová místa v čr signálem 3g? díky za odpověd,1
a kdo vubec? xd,1
"aha , vážně jsou , se omlouvám , od nového roku jsem tam nebyla : d)",1
"bohuzial na cesky ucet mi to nechce poslat , skusala som vselijak : /",0
"je sice hezké , že máte podporu i v noci - psal jsem vám 23.10.2010 10 : 48 a do dnešního dne nemám odpověď",0
"ano děkuji , jde o m-platbu , o čemž jsem věděl , myslel jsem si že to budu platit 12. 7. , když mám zúčtovací období 13-12 ,",1
kdyby jste nás třeba chtěla podělit : -) 1873165878 - děkuji : -),1
právě nakupuji dárky všem hodným lidem.,1
nejlepší je s rumem : -d,2
tohle je mučení : ),1
"zase jsem to nestih , poslední dobou mi skoro pokaždý tyhle bomba akce utečou přímo před očima : -(",0
mimochodem sem z plzně a vubec v plzni žádný signál krásné probuzený mnohokrát děkuju že se mi nikdo nemuže ani dovolat ! <repeat>,0
všechny kočičky jsou stejné a hravé : -))),2
"no já jsem radši na ta větší zvířátka , gratuluju k novému obyvateli zoo : )",2
ahoj vodafone proč jste zrušily reklamu z keckama?,1
"vodafone je o krok v piči , to jsou jeble lidi.",0
"a hlavně to bylo super , když se prodávala ve skle . <repeat>",2
"jistě , na koho jinýho ? <repeat> : ))",1
konečně krásná fotka.,2
co bys dělala v panenským týnci .-))),1
tady je slunecno tetka sem se byl opalovat nadhera ve stinu 35stupnu co vice si clovek muze prat) : p,2
"to mě taky , já to posílala 3.9. kámoška 1.9. a ani jedna nic nemáme : (( já už pomalu přestávám doufat , že na mě zbyde nějaký cena : ( : (",0
a co takhle o tom dávat vědět předem smskou ? <repeat>,1
taky doufám . <repeat> šup šup : d hodně štěstí : ),2
tet jí piju . <repeat> : dd,1
je opravdu nádherná : ) příjměte obrovskou gratulaci,2
hodně štěstí děvčata.,2
andělské šaty nádhera . <repeat>,2
"nejlepší byly ty na vanoce , stemi stromecky : ) : d",2
"no to je teda novinka , to máte každé léto a máte to již od června zas minimálně.",0
"a co jsi čekala? gramatika se řeší vždy a všude. nevím , ale asi je to nový trend nebo co.",1
při čekání na načtení si aspon pustte náš neschválený remake : d <url>,1
"chci se poptat , zda v budoucnu bude možné , objednat si jídlo z klasické nabídky v době , kdy mc mají snídaně?",1
"ale já nemám tarif , já mám kredit , takže je skoro jedno u koho jsem . <repeat> : / , no uvidíme , myslíš , že mi dneska ještě odepíšou : d",0
"jj ty černý vypadaj sexy , ty bych si na sebe klidně vzal . <repeat>",2
"už vidím jak se těším na moře a dovolenou budu v bazénu , který mám doma : d",1
můj nejoblíbenější . <repeat>,2
"šéfa jsem chytil , stihnete mi telefon poslat do pátku prosím? : )",1
"dobrý den , chtěla jsem se zeptat jestli by nebyla možná nějaká akcička na let balonem ? <repeat> nikol",1
chtěl byc hse zeptat od kdy jsou šmoulové v happymeal?jestli už dnes nebo to platí až od pondělí?,1
a já děkuji za skvělé mlsání zrovna v sobotu jsem jedno srdíčko předavala k narozeninám milka je výborná,2
"dobrý podvečer , ondro. dotaz přes formulář odeslán. díky předem! prokop",1
"dobrý den , chtěl bych se zeptat , jak nebo kde mohu znovu získat kód k navigaci dynavix.",1
zmizím z outů . <repeat> platím poctivě v termínu a zachazej se mnou jak s hadrem,0
<heart_suit> užaná čistá vuně ! <repeat>,2
"a teď koukám bonus za nákup mám taky jen jeden , přestože objednávky byly 3 (hodinky , boxerky a plnění klimatizace) : -(((",0
také přeji krásný večer.,2
"já ještě nevím , u koho skončí : )",1
"evi , děkuju ! <repeat> očividně máte dobrý vkus na vůně ; ))) a diesly tam mám dokonce dva : )))",2
"smím se zeptat , kolik stojí takovy botičky ? <repeat>",1
"taky jsem se na to ptal v pobočce , netuší . <repeat> takže doporučuji akci u o2 od listopad! : )",1
díky za informace já jen aby sme nešli zbytečně a nahoru a pak zas museli dolu ale uvidíme každopádně moc díky,2
můj táta solnou jeskyni vede v táboře a je to snad to nejlepší nad odreagování . <repeat>,2
nemyslím si ze se předplacena karta vyplatí. lepší je paušálkor když nejste vazan smlouvou.,1
. <repeat> doma v ledničce nesmí chybět a odpoledne jdu s kámoškou na čepovanou-budeme slavit narození miminka naší spolukámošky : -),1
mohli by se v o2 k tomu postavit čelem a ten mobil ti dát a i té slečně co tam stála za mnou. je to hnus fialovej.,0
nenašla by se nějaká sleva na stříhání pejsků v praze ? <repeat>,1
kdyby to nebylo tak drahý : d : d : d,1
"mělo by ti to dávno přijít na e-mail , že jsi vyhrála . <repeat> ale je pravda že mě to taky nedorazilo a musela jsem si o to říct : -)",1
"tak a chtěl jsem abstinovat , no dá se to? no u rčitě ne , tak se těš játra moje , to bude záhul maraton , už zítra vyrážím",1
v jakých balíčcích je i phone 4 ? <repeat>,1
lenoro a lukáši - nakonec můžete jí spolu a mít to celý se slevou a navíc novým zážitkem : ),1
pěkná pračka! : -),2
nejsou tyhle narážky zbytečné?,1
"tak z toho plyne , že je potřeba chodit do zoo za špatného počasí a ne za sluníčka , to vlastně dává smysl",1
děkujeme za pěkná pouzdra na pastelky.dnes nám dorazily.,2
a kde v mobilu najdu kolik jsem už stáhla?,1
no já bych šel zejtra raději na sv. václava . <repeat>,1
"armani bude . <repeat> : ) už mám vybráno , ale díky za typ : )))",1
brambory deluxe. mňam : -) ale co se pamatuji tak jsou každý rok : -),2
a kde je koupím prosím ?,1
"a když si ten tarif dám , a nebude mi vyhovovat , , dá se příští měsíc zase zrušit?",1
netopýr bez křídel : o),1
jenže to oni sami nevědí . <repeat>,1
"perfektní , děkuju! : -d",2
"jasně , ale jen jednou : -))",1
"no jasně , mam je přilepený packama k dlaždičkám",1
dobry den uvažujete o posílení signalu 3g ve velké bíteši? pár metrů od centra padá signál do edge a jsou i ulice kde signal 3g neni vubec.,1
hmmmmm objednávala jsem minulý týden : ( : -),1
"sita , protože at to pokračuje číslovky až do 10. od 11 už nejsou pro ně jména : ) takže dávám jméno sita",1
psal jsem a odpovědi jsem se nedočkal . <repeat> asi z toho udělali tradiční podkobercovou záležitost,0
"každá má vzor na krunýřku jiný , to je paráda : )",2
"posláno , teď mít jen štěstí na kterého nebo kterou to padne do tak krásného obchůdku. hezký skoro jarní víkend. sh . <repeat>",2
no prostě jeto nádhera.,2
přendala jsem si sim kartu do jiného telefonu a pořád nic . <repeat>,0
proč k tomu dáváte nějakou reklamu na benzin když to je o zoo,0
poslala jsem vam body.,1
luci jak ti voní ? je podobná jak klasická euphorie?,1
tahle dvojka nemá chybu . <repeat> vždy se pobavím.,2
zdravíme jamíka . <repeat> : -d jak se má ? <repeat>,1
už některému výherci z 1 kola přišel email ?,1
děkuji moc za odpověď. přeji krásný májový den.,2
už jen chvilku budeme s tebou t-mobile. jen co nám doběhne smlouva . <repeat>,0
aneta černá : to bylo v praze ? <repeat> vždyť je tam turniket a každý návštěvník jím musí projít s použitím vstupenky ! <repeat>,1
kup si lepší telefon : -d nebo se to na to zítra mrknu ok?,1
mě přibalili na dovolenou 24mb dat za 1235kč : ))) už jen rok.,2
"to petr : pokud někdo potřebuje přenášet velké soubory , zřejmě si nebude pořizovat flash disk dinosaura s 8 gb.",1
"dobrý den , nemáte ještě nejaké body navíc? kdyžtak moje id 1631571031 , byla bych ráda za každý bod",1
"sláááááva , park v provozu ; -) už jsem myslela , že se dnes ani nedočkám ; -)",2
jako skoro 2m vysoky bych jich musel snist alespon 6 abych se najedl,0
jesenná kofola chutí super : ),2
já jsem u tmobilu už 7let a jsem spokojená!,2
"zakopanej pes upřímně se divím , že jste ještě nezměnil operátora.na vašim místě už bych to dávno udělal.",0
tak ze je to hodne mali,1
bude mekáč v starém městě ? <repeat> je tam cedule : zde staví mekáč a furt nic tak co bude ? <repeat>,0
jih moravy nelze volat,1
děkuji za info : ),2
"už jen chvilku : -)) tak tahle hláška mě vytáčí neskutečně - pojem chvilka v časové jednotce je minuta , dvě , deset ?",0
"nejdou ani posílat sms přes net , když napíšete 26.6. že to spustíte , tak to máte spustit po půlnoci.už 10h je 26.6 a nic ! <repeat>",0
. <repeat> prokletí všech výčepních . <repeat> : ),1
"jsem zvědavá na tu druhou nabídku , už se těším . <repeat> : -)",2
za hodně peněz málo muziky . <repeat>,0
: od proč to takhle rychlle nešlo i v jihlavě : d . <repeat> : od ? . <repeat> neee nemůžu si stěžovat mobil mám a je to : d,1
miluju ! <repeat> nejlepčí pití ! <repeat> 4 ever!,2
"já sem v mc pracoval , radši k tomu nebudu mít připomínky , jelikož by tam už asi nikdo nechodil : d",0
"co si neuděláš , to nemáš : d",1
"mohu se zeptat , kde se dá nová příchuť koupit? nikde jsem ji nesehnala",1
přátelé z t-mobile . <repeat> je to tragické ! <repeat>,0
"dobrý den , vaše nové stránky se mi líbí : ))",2
"děkuji moc , prskavec : -)",2
to je to samé jako u mne doma musim na dvorek abych si mohl pokecat telefonem.,1
